duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,Action,Adventure,Comedy,Crime,Documentary,Drama,Family,Horror,Mystery,Romance,Sci-Fi,Thriller,facenumber_in_poster,language,country,content_rating,budget,actor_2_facebook_likes,aspect_ratio,imdb_score
113,14,534,918,t,f,t,t,f,f,f,f,f,f,f,f,2,English,USA,PG-13,32000000,845,2.35,average
93,0,355,15000,f,f,f,f,f,f,f,f,t,f,t,t,3,English,USA,PG-13,32000000,491,1.85,good
120,155,240,344,f,t,f,f,f,t,f,f,f,f,f,t,3,English,USA,R,32000000,242,1.85,good
98,541,897,8000,f,f,f,f,f,f,f,f,t,f,f,t,1,English,USA,R,32000000,912,2.35,average
105,0,223,716,t,t,f,f,f,t,t,f,f,f,f,f,1,English,France,PG,33000000,648,2.35,good
142,14000,642,16000,t,f,t,f,f,f,f,f,f,f,f,f,5,English,USA,PG,35000000,1000,2.35,average
98,61,83,649,f,f,f,f,f,t,t,f,f,f,f,f,1,English,USA,PG,32000000,579,2.35,good
96,0,882,10000,f,f,f,t,f,t,f,f,f,f,f,t,1,English,USA,R,32000000,917,1.85,good
87,255,810,26000,t,f,f,t,f,f,f,f,f,f,f,t,1,English,France,PG-13,32000000,1000,2.35,average
107,0,159,29000,t,f,f,f,f,f,f,f,f,f,f,t,0,English,Japan,R,32000000,165,1.85,average
90,29,142,638,f,f,t,f,f,f,f,f,f,t,f,f,1,English,International,PG-13,28000000,160,2.35,average
121,17000,245,12000,f,f,f,f,f,t,f,f,f,f,f,t,0,English,USA,R,55000000,368,2.35,good
119,238,447,1000,t,f,f,t,f,f,f,f,f,f,t,t,0,English,USA,R,32000000,561,2.35,average
107,26,535,889,t,f,f,f,f,t,f,t,f,f,f,t,0,English,International,PG-13,35000000,618,2.35,average
110,278,179,3000,f,f,t,f,f,f,t,f,f,f,f,f,3,English,USA,PG,30000000,359,1.85,average
100,35,7000,12000,f,f,t,f,f,f,f,f,f,f,f,f,4,English,USA,PG-13,30000000,10000,2.35,average
75,10,826,3000,f,f,t,f,f,f,t,f,f,f,f,f,0,English,USA,G,32000000,2000,1.33,good
132,0,876,13000,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,R,32000000,898,2.35,good
105,0,308,845,f,f,f,f,f,t,f,f,t,f,f,t,2,English,USA,R,32000000,552,1.66,average
93,0,239,330,t,t,t,f,f,f,f,f,f,t,f,f,4,English,USA,PG,32000000,239,2.35,average
289,0,3000,11000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,R,31500000,10000,2.35,good
102,8,472,839,f,f,t,f,f,f,f,f,f,t,f,f,0,English,USA,R,32000000,730,2.35,average
143,65,320,975,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG,6500000,345,2.35,good
113,34,24,10000,t,f,f,t,f,t,f,f,t,f,t,t,2,English,UK,R,31500000,877,2.35,average
161,521,184,11000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG,31000000,920,1.85,good
138,0,874,18000,f,f,f,f,f,t,f,f,f,f,f,t,0,English,USA,R,31000000,984,2.35,good
126,43,177,244,t,t,f,f,f,f,f,f,f,f,t,t,2,English,UK,PG,34000000,202,2.35,average
99,0,670,13000,f,t,t,t,f,t,f,f,f,f,f,f,0,English,USA,R,25000000,1000,1.37,good
101,96,442,12000,f,f,f,f,f,t,f,f,t,f,f,f,1,English,USA,PG-13,31000000,495,2.35,good
103,155,125,687,f,f,t,f,f,f,f,t,f,f,f,t,0,English,USA,PG-13,31000000,151,1.85,average
118,40,617,2000,f,f,f,t,f,t,f,f,t,f,t,t,0,English,USA,PG-13,31000000,702,2.35,good
116,176,322,783,t,f,t,f,f,f,f,f,f,f,t,f,4,English,USA,PG-13,144000000,370,2.35,average
99,0,816,26000,f,t,t,f,f,f,f,f,f,f,f,f,4,English,USA,R,31000000,12000,2.35,average
105,188,482,848,f,f,t,t,f,f,f,f,f,f,f,t,4,English,USA,R,30250000,808,1.85,good
113,252,90,539,f,f,t,t,f,f,f,f,f,f,f,f,0,English,USA,PG-13,45000000,151,1.85,good
93,221,781,12000,f,f,t,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,34200000,11000,1.85,average
108,6,1000,3000,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,R,30000000,1000,1.85,average
74,487,802,15000,f,t,t,f,f,f,t,f,f,f,f,f,1,English,USA,G,30000000,1000,1.85,good
116,101,780,18000,t,t,f,t,f,f,f,f,f,f,f,t,0,English,USA,R,25000000,946,2.35,good
104,23,281,17000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,30000000,359,2.35,good
106,12,946,11000,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,PG,31000000,3000,1.85,average
120,132,1000,33000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG,30000000,18000,2.35,good
135,323,495,826,t,t,f,f,f,f,f,f,f,f,f,t,1,English,USA,PG,30000000,692,2.35,good
132,304,898,15000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,30000000,1000,1.85,good
92,43,936,989,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG-13,20000000,939,2.35,good
99,188,436,1000,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG-13,38000000,1000,1.85,good
90,176,460,531,f,t,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG-13,30000000,461,2.35,average
111,0,529,11000,f,f,t,f,f,f,t,f,f,t,f,f,2,English,USA,G,37000000,995,1.85,average
103,37,452,944,f,f,t,f,f,f,f,f,f,f,f,f,3,English,USA,PG,26000000,893,1.85,average
127,21000,360,11000,f,f,f,t,f,t,f,f,t,f,f,t,0,English,USA,R,33000000,11000,2.35,good
112,662,107,2000,t,f,f,f,f,f,f,f,f,f,t,t,0,English,International,R,30000000,433,1.85,good
87,47,217,19000,f,t,t,f,f,f,t,f,f,f,f,f,0,English,USA,PG,30000000,542,1.85,good
138,16000,262,616,f,f,f,t,f,t,f,f,t,f,f,t,0,English,USA,R,25000000,541,2.35,good
132,16000,567,16000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG-13,30000000,11000,2.35,good
103,11000,636,22000,f,f,t,t,f,f,f,f,f,f,f,f,2,English,USA,R,30000000,979,1.85,good
123,415,545,33000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,29000000,638,2.35,good
111,98,71,2000,f,f,t,f,f,f,f,f,f,t,f,f,1,English,USA,PG-13,30000000,805,2.35,average
102,23,635,1000,f,f,t,f,f,t,t,f,f,t,f,f,2,English,USA,G,30000000,1000,1.85,average
78,0,786,971,f,t,t,f,f,f,t,f,f,t,f,f,0,English,Germany,G,30000000,844,1.85,average
132,0,252,769,f,f,f,f,f,t,f,f,f,t,f,f,1,English,USA,R,30000000,713,1.85,average
133,380,918,12000,f,f,f,f,f,t,f,f,f,t,f,f,2,English,USA,R,30000000,11000,1.85,good
108,655,940,24000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,R,25000000,10000,1.85,good
125,729,322,442,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,R,30000000,344,1.85,good
98,129,7,303,f,f,t,f,f,f,f,t,f,t,f,f,0,English,USA,PG-13,35000000,18,2.35,good
119,0,502,23000,t,f,f,t,f,t,f,f,f,f,t,t,0,English,USA,R,30000000,13000,2.35,good
87,129,560,979,f,f,t,f,f,f,f,f,f,f,f,f,1,English,USA,PG-13,30000000,891,1.85,average
91,108,204,405,f,f,t,f,f,t,t,f,f,f,f,f,0,English,Australia,G,30000000,368,1.85,good
100,64,329,11000,f,f,t,f,f,t,f,f,f,t,f,f,2,English,USA,PG-13,30000000,7000,2.35,average
118,89,344,15000,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,R,30000000,975,1.85,good
44,718,690,971,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,TV-14,41117876,741,1.78,good
109,309,482,1000,t,f,f,t,f,t,f,f,t,f,f,t,3,English,USA,R,45000000,654,2.35,good
99,5,966,2000,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,PG-13,30000000,1000,1.85,average
114,0,545,970,f,f,f,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,30000000,631,1.85,average
89,56,545,11000,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,PG,30000000,826,1.85,average
95,65,246,506,f,t,t,f,f,f,f,f,t,f,f,f,3,English,USA,PG-13,19000000,316,2.35,average
98,56,533,3000,f,f,t,f,f,f,f,f,f,t,f,f,1,English,USA,PG-13,37000000,2000,1.85,average
94,11000,183,617,f,f,t,f,f,f,f,f,f,t,f,f,1,English,Spain,PG-13,17000000,204,1.85,good
85,7,691,14000,f,t,t,f,f,f,t,f,f,f,f,f,0,English,Canada,PG,42000000,3000,1.85,average
124,47,877,40000,f,f,f,t,f,t,f,f,f,f,f,f,1,English,USA,R,30000000,1000,2.35,good
131,43,362,18000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,55000000,652,2.35,average
107,0,643,12000,t,t,f,f,f,f,f,f,f,f,t,t,1,English,USA,PG,27800000,664,2.35,average
99,13,837,1000,f,f,t,f,f,f,t,f,f,f,f,f,7,English,USA,PG,30000000,889,1.85,average
83,88,348,3000,f,f,t,t,f,f,f,f,f,f,f,f,5,English,USA,PG-13,30000000,459,1.85,average
131,46,433,1000,t,t,f,f,f,f,f,f,f,f,f,t,2,English,UK,PG,30000000,439,2.35,average
85,9,100,567,f,f,t,f,f,f,t,f,t,f,t,f,0,English,UK,G,30000000,269,1.85,good
126,98,37,18000,f,f,f,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,30000000,631,1.85,good
102,7,521,984,f,t,t,f,f,t,t,f,f,f,f,f,0,English,USA,PG,41117876,934,1.85,average
123,456,286,19000,f,f,f,f,f,t,f,f,t,t,f,f,1,English,UK,R,30000000,1000,1.85,good
105,56,22,898,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,PG,30000000,60,2.35,average
125,0,237,939,t,f,f,t,f,f,f,f,f,f,f,t,2,English,USA,R,30000000,255,2.35,average
92,101,760,971,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG,41117876,860,1.85,average
77,13000,973,40000,f,f,f,f,f,t,t,f,f,t,f,f,1,English,USA,PG,40000000,16000,1.85,good
118,0,543,696,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,PG,41117876,663,2.35,good
121,777,219,455,t,f,f,t,f,t,f,f,t,f,f,t,2,English,USA,R,30000000,221,2.39,good
124,845,424,15000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,R,30000000,1000,2.35,good
99,0,828,2000,f,f,f,f,f,f,f,t,f,f,f,t,0,English,USA,PG-13,30000000,1000,2.35,average
112,43,1000,11000,f,f,f,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,25000000,2000,2.35,good
111,23,1000,3000,f,f,t,f,f,t,t,f,f,f,f,f,1,English,USA,PG,30000000,3000,1.85,good
107,209,357,2000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,30000000,594,1.85,average
104,134,64,585,f,f,f,f,f,t,f,f,f,t,f,f,3,English,USA,PG-13,30000000,495,1.85,average
113,395,77,8000,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,38000000,189,1.85,good
113,171,63,430,f,f,f,f,f,f,f,t,f,f,f,f,0,English,USA,R,32000000,72,2.35,average
95,246,751,26000,f,f,f,f,f,f,f,t,t,f,f,t,0,English,USA,R,30000000,821,2.35,good
86,82,362,869,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG-13,30000000,759,1.85,bad
126,102,497,22000,t,f,t,t,f,f,f,f,f,f,f,t,1,English,USA,R,30000000,581,1.85,good
101,343,384,581,t,f,f,t,f,f,f,f,f,f,t,t,1,English,USA,R,27000000,571,1.37,average
102,0,413,13000,f,f,t,f,f,f,f,t,f,f,t,f,2,English,USA,PG-13,25000000,854,1.85,good
111,456,21,157,t,f,f,f,f,t,f,f,f,f,f,t,0,English,USA,PG-13,30000000,33,2.35,good
60,718,468,971,f,f,f,f,f,t,f,f,t,f,f,f,4,English,USA,TV-PG,41117876,805,16,good
95,40,342,663,t,t,f,f,f,f,f,f,f,f,t,t,0,English,USA,PG-13,30000000,349,1.85,average
98,15000,392,15000,f,f,t,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,30000000,839,2.35,average
100,108,534,17000,f,f,f,f,f,t,f,t,f,f,f,f,1,English,USA,R,30000000,2000,2.35,average
118,3,439,1000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,30000000,712,1.85,good
28,718,576,680,f,f,t,f,f,t,f,f,f,f,f,f,2,English,USA,TV-MA,41117876,638,1.78,good
125,21,581,12000,f,f,f,t,f,t,f,f,f,f,f,f,1,English,USA,PG-13,30000000,2000,2.35,good
94,39,506,1000,f,f,t,t,f,f,f,f,f,f,f,f,0,English,USA,PG-13,45000000,611,1.85,average
79,30,265,940,t,t,f,f,f,t,f,f,t,f,t,t,0,English,USA,PG-13,30000000,271,1.85,good
106,0,273,17000,f,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,30000000,681,1.85,good
111,57,438,1000,f,f,t,f,f,f,t,f,f,t,f,f,1,English,USA,PG,41117876,530,1.85,average
63,15,69,759,f,t,t,f,f,f,t,f,f,f,f,f,0,English,USA,G,30000000,73,1.85,good
85,14,244,577,f,f,t,f,f,f,f,f,f,f,f,f,0,English,USA,PG-13,19000000,291,1.37,average
108,631,95,631,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,R,30000000,199,1.85,good
139,150,400,521,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,30000000,491,1.85,good
127,73,433,11000,f,f,f,f,f,t,f,f,f,f,f,f,3,English,USA,R,30000000,882,1.85,good
106,32,650,18000,t,f,f,t,f,f,f,f,f,f,t,t,1,English,USA,R,30000000,723,2.35,average
95,425,560,973,f,f,t,f,f,f,f,f,f,t,t,f,1,English,USA,PG-13,30000000,776,2.35,average
118,301,897,2000,f,f,f,f,f,f,f,t,t,f,f,t,0,English,USA,R,30000000,1000,2.35,average
108,24,653,2000,f,t,f,f,f,t,f,f,f,f,f,t,0,English,USA,R,30000000,942,1.85,average
105,34,642,1000,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,35000000,681,2.35,average
131,89,372,2000,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,R,30000000,401,1.85,average
104,30,635,1000,f,f,t,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,30000000,962,1.85,average
133,549,343,10000,f,f,f,t,f,t,f,f,f,t,f,t,0,English,USA,PG-13,35000000,796,2.35,good
94,110,277,14000,t,f,f,f,f,f,f,t,f,f,t,t,1,English,USA,PG-13,30000000,829,1.85,average
109,25,431,954,t,f,f,t,f,t,f,f,f,f,f,t,1,English,USA,R,20000000,739,2.35,average
96,845,488,978,t,f,f,t,f,f,f,f,f,f,f,t,2,English,USA,R,30000000,968,2.35,average
105,114,537,4000,t,t,f,t,f,t,f,f,f,t,f,f,1,English,USA,R,25000000,561,1.85,average
99,11,762,19000,t,f,t,f,f,f,f,t,f,f,f,f,1,English,USA,PG-13,30000000,953,2.35,average
112,380,2000,15000,f,f,t,f,f,t,f,f,f,t,f,f,0,English,USA,R,30000000,11000,1.85,good
108,50,494,14000,f,f,f,t,f,t,f,f,t,f,f,t,1,English,USA,R,30000000,975,2.35,average
126,51,874,10000,f,f,f,f,f,t,f,f,f,f,f,f,4,English,USA,R,35000000,9000,2.35,good
98,41,900,13000,f,f,t,t,f,f,f,f,f,f,f,t,5,English,USA,PG-13,40000000,2000,1.85,average
104,165,559,900,f,f,f,f,f,t,f,t,f,f,t,f,0,English,Canada,R,26000000,686,1.85,average
110,8,322,1000,t,t,t,f,f,f,f,f,f,t,t,f,1,English,USA,PG,35000000,692,1.85,average
130,149,798,1000,f,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,30000000,807,1.85,good
93,2,258,849,f,t,f,f,f,f,f,t,f,f,f,t,0,English,USA,PG-13,30000000,787,2.35,average
96,0,130,372,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,PG-13,30000000,206,1.85,average
114,118,40,489,f,f,f,f,f,t,f,f,t,t,f,t,0,English,USA,PG-13,30000000,93,2.35,good
106,44,133,596,f,f,t,f,f,f,f,t,f,f,f,f,1,English,USA,R,30000000,343,1.85,average
150,0,855,23000,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,30000000,909,2.35,good
100,38,362,811,t,t,f,f,f,f,f,f,f,f,t,f,3,English,USA,PG-13,30000000,586,2.35,average
100,277,210,21000,f,f,f,f,f,t,f,f,f,f,f,t,0,English,USA,R,30000000,767,1.85,average
100,70,99,473,t,t,f,f,f,f,f,f,f,f,t,t,0,English,USA,PG,45000000,315,2.35,bad
107,419,165,971,t,f,f,t,f,f,f,f,f,f,f,t,2,English,USA,R,45000000,236,2.35,average
102,6,353,22000,f,f,f,f,f,t,f,t,f,f,t,t,1,English,USA,PG-13,25000000,829,2.35,average
101,3,120,448,f,f,t,f,f,f,f,f,f,t,f,f,0,English,USA,PG-13,23000000,143,2.35,average
86,6,843,1000,f,f,t,f,f,f,t,f,f,f,f,f,0,English,USA,PG,30000000,857,1.85,average
108,529,83,11000,f,f,f,f,f,t,f,f,f,f,f,f,3,English,USA,PG-13,30000000,329,2.35,good
123,0,645,10000,f,t,f,f,f,f,f,f,t,f,f,f,1,English,UK,PG-13,40000000,785,1.85,good
134,12,329,891,f,f,t,f,f,t,f,f,f,f,f,f,2,English,Canada,R,16113693,460,2.35,good
88,65,681,3000,f,f,f,t,f,f,f,f,f,f,f,t,3,English,USA,R,30000000,697,2.35,average
109,29,91,779,t,f,f,t,f,t,f,f,f,f,f,t,2,English,USA,PG-13,30000000,240,2.35,average
122,380,2000,18000,f,f,f,f,f,t,f,f,f,f,f,f,3,English,USA,R,18000000,11000,1.85,good
251,0,642,22000,f,f,f,t,f,t,f,f,f,f,f,f,8,English,Italy,R,30000000,683,1.85,good
118,76,174,3000,t,f,f,t,f,t,f,f,f,f,f,t,2,English,USA,R,30000000,678,2.35,average
131,53,548,14000,f,f,f,f,f,t,f,f,f,t,f,f,3,English,USA,R,18000000,871,2.35,good
109,277,345,2000,t,f,f,t,f,t,f,f,f,t,f,t,0,English,France,R,25000000,378,1.85,average
80,9,826,17000,t,f,f,f,f,t,f,f,f,t,f,f,1,English,USA,PG-13,41117876,2000,1.85,average
88,108,135,876,f,f,f,f,f,t,f,f,f,t,f,f,1,English,UK,PG,30000000,142,2.35,good
103,45,107,489,t,f,f,f,f,t,f,f,f,f,f,f,0,Mandarin,China,PG-13,60000000,181,2.35,average
87,23,748,826,t,t,f,f,f,f,f,f,f,f,f,f,4,English,USA,PG-13,21000000,816,2.35,average
160,181,820,11000,f,f,f,t,f,t,f,f,f,f,f,f,0,English,USA,R,30000000,10000,2.35,good
121,0,187,974,t,t,f,f,f,t,f,f,f,f,f,f,0,Mandarin,China,R,18000000,643,2.35,average
92,165,700,26000,t,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,30000000,947,2.35,average
129,395,313,18000,t,f,f,t,f,t,f,f,f,f,f,f,1,English,USA,R,30000000,1000,2.35,good
93,7,480,1000,f,f,t,f,f,f,t,f,f,f,f,f,0,Other,Germany,PG,34264482,898,2.39,average
118,55,11,113,f,f,f,f,f,t,f,f,f,f,f,f,1,English,Germany,R,30000000,11,2.35,good
110,18,432,922,f,f,f,f,f,t,f,f,f,f,f,f,4,English,France,Unrated,24000000,919,2.35,bad
110,59,24,1000,f,f,f,t,f,t,f,f,t,f,f,t,0,English,Italy,R,30000000,794,1.85,good
89,5,365,11000,f,t,t,f,f,f,f,f,f,f,f,f,0,English,USA,R,19000000,4000,1.85,good
115,0,751,10000,f,f,t,f,f,f,f,f,f,f,f,f,8,English,USA,PG-13,29000000,1000,1.85,average
153,446,154,523,f,f,f,f,f,t,f,f,f,t,f,f,0,English,USA,PG-13,28000000,405,2.39,good
42,718,442,757,f,t,f,f,f,t,f,f,t,f,t,t,0,English,USA,TV-14,41117876,641,16,good
128,0,754,955,f,f,t,f,f,t,f,f,f,t,f,f,3,English,USA,PG-13,30000000,869,1.85,average
89,12,373,1000,f,t,t,f,f,f,t,f,f,f,f,f,0,English,UK,PG,29000000,409,1.85,average
122,2000,1000,2000,f,f,f,f,f,t,f,f,f,f,f,f,1,English,USA,R,35000000,1000,2.35,good
113,0,89,504,f,f,t,t,f,t,f,f,f,t,f,t,0,English,USA,R,29000000,147,2.35,good
99,71,584,2000,f,f,t,f,f,f,f,f,f,t,f,f,2,English,Germany,PG-13,29000000,719,1.85,average
99,265,265,22000,f,f,t,f,f,f,f,f,f,f,f,f,1,English,USA,R,29000000,779,1.85,average
147,0,400,18000,f,f,f,f,f,t,f,f,f,f,f,f,0,English,UK,PG,29000000,427,2.35,good
112,759,933,11000,f,f,t,f,f,t,f,f,f,f,f,f,4,English,USA,R,28000000,1000,2.35,good
88,64,363,1000,f,f,t,f,f,f,f,t,f,f,f,t,0,English,International,R,12000000,857,1.85,average
94,11,566,1000,f,f,f,f,f,t,f,f,t,f,t,t,0,English,USA,R,29000000,948,2.35,good
90,63,631,49000,f,t,t,f,f,f,t,f,f,t,f,f,0,English,USA,G,28000000,2000,1.33,good
167,473,303,559,f,f,f,t,f,t,f,f,f,f,f,f,0,English,USA,R,28000000,427,2.35,good
118,14000,237,11000,t,t,f,f,f,f,f,f,f,f,f,f,2,English,USA,PG,28000000,429,2.35,good
83,5,368,971,f,t,t,f,f,t,t,f,f,f,f,f,0,English,USA,G,24000000,503,1.85,average
104,93,878,11000,f,f,f,t,f,t,f,f,f,f,f,t,0,English,USA,R,60000000,2000,2.35,average
110,350,83,11000,f,f,t,f,f,t,f,f,f,t,f,f,3,English,UK,PG-13,29000000,183,2.35,good
102,0,876,40000,t,f,f,t,f,f,f,f,f,f,f,t,1,English,USA,R,29000000,4000,1.78,average
131,323,541,25000,t,f,f,f,f,f,f,f,f,f,f,t,0,English,USA,R,28000000,13000,2.35,good
101,136,526,833,f,f,t,f,f,f,f,f,f,f,f,f,1,English,Germany,R,28000000,543,1.85,good
130,285,767,33000,f,f,t,f,f,t,f,f,f,f,f,f,4,English,USA,R,28000000,23000,2.35,good
120,0,210,579,f,f,t,f,f,t,f,f,f,f,f,f,12,English,USA,R,30000000,489,1.85,good
135,149,250,639,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG,28000000,617,2.4,good
110,0,1000,3000,t,f,f,f,f,f,f,t,f,f,f,t,0,English,USA,R,26000000,2000,2.35,good
103,163,968,11000,f,f,t,f,f,f,f,f,f,t,f,f,2,English,Germany,PG-13,35000000,2000,2.35,average
115,21,47,173,f,t,f,f,f,f,f,f,f,f,t,f,0,Japanese,Japan,Unrated,30000000,59,2.35,average
110,0,327,13000,f,f,t,f,f,t,f,f,f,f,f,f,1,English,USA,R,21000000,1000,2.35,good
91,446,660,1000,f,f,f,f,f,f,f,f,t,f,f,t,0,English,USA,R,30000000,872,2.35,good
105,226,966,22000,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,PG-13,28000000,11000,2.35,average
127,46,244,844,t,t,f,f,f,f,f,f,f,f,f,t,1,English,UK,PG,28000000,402,2.35,good
82,23,6,11,f,f,t,f,f,f,f,f,f,t,f,f,0,English,USA,PG-13,28000000,9,1.85,good
99,0,186,664,t,f,f,t,f,f,f,f,f,f,t,t,1,English,Canada,R,27000000,655,2.35,average
90,0,8000,14000,f,f,t,f,f,f,f,f,f,f,f,f,0,English,Germany,PG-13,28000000,10000,2.35,average
115,529,325,576,f,f,f,f,f,t,f,f,f,t,f,t,0,English,USA,PG-13,28000000,447,2.35,good
96,197,115,580,f,f,t,f,f,f,t,f,f,f,f,f,0,English,USA,PG,28000000,336,1.85,good
104,96,559,943,f,f,t,f,f,t,f,f,f,t,f,f,2,English,USA,PG,28000000,763,2.35,average
117,905,385,553,t,f,t,f,f,f,f,f,f,f,f,f,1,English,UK,R,30000000,488,2.35,good
83,181,459,731,t,f,t,t,f,f,f,f,f,f,f,f,3,English,Germany,R,28000000,579,2.35,average
99,71,1000,18000,t,f,f,f,f,f,f,t,f,f,f,t,0,English,USA,R,28000000,1000,2.35,average
81,44,3000,35000,f,f,t,f,f,f,t,f,f,f,f,f,6,English,USA,PG,28000000,7000,2.39,average
135,456,241,422,f,f,f,f,f,t,f,f,f,t,f,f,2,English,France,PG,28000000,286,2.35,good
117,0,521,11000,f,f,f,f,f,f,f,f,f,f,t,t,2,English,USA,R,28000000,759,2.35,good
139,105,902,14000,f,t,f,f,f,f,f,f,f,f,f,f,1,English,USA,R,28000000,1000,2.35,good
123,368,114,933,t,f,f,f,f,t,f,f,f,f,f,t,0,English,USA,PG-13,28000000,194,2.35,average
117,115,97,3000,f,f,f,t,f,t,f,f,f,f,f,t,4,English,USA,R,21000000,327,1.85,good
97,710,258,497,f,f,f,f,f,t,f,t,f,f,f,t,2,English,USA,R,28000000,347,2.35,average
81,63,673,63,f,f,f,f,t,f,f,f,f,f,f,f,0,English,France,G,160000000,3,1.85,good
103,80,585,806,f,f,t,f,f,f,f,f,f,t,f,f,3,English,USA,PG-13,28000000,591,1.85,average
119,116,385,738,f,f,t,f,f,t,f,f,f,f,f,f,0,English,Canada,R,28000000,428,2.35,good
94,32,453,1000,t,f,t,f,f,f,t,f,f,f,f,f,4,English,USA,PG,28000000,626,1.85,average
89,23,899,1000,f,f,t,f,f,f,t,f,f,f,f,f,3,English,USA,PG,28000000,937,1.85,average
98,0,900,26000,t,f,f,f,f,f,f,t,f,f,t,f,5,English,USA,R,28000000,1000,2.35,average
107,234,660,1000,f,f,t,f,f,t,f,f,f,f,f,f,2,English,USA,R,28000000,962,1.85,average
108,23,845,2000,t,f,f,f,f,f,f,t,f,t,f,f,0,English,USA,PG-13,28000000,860,2.35,average
134,17000,0,2,f,f,f,f,f,t,f,f,f,f,f,f,0,English,USA,PG-13,28000000,2,2.35,good
110,53,87,480,f,f,t,f,f,t,f,f,f,t,f,f,4,English,UK,R,27000000,261,1.85,average
103,65,405,17000,t,f,t,t,f,f,f,f,f,f,f,f,0,English,USA,R,28000000,927,2.35,average
100,11,561,23000,t,f,f,t,f,t,f,f,f,f,f,t,2,English,France,PG-13,28000000,727,2.35,average
131,46,293,594,t,t,f,f,f,f,f,f,f,f,f,t,0,English,UK,PG,27500000,303,2.35,average
133,0,529,11000,f,f,t,f,f,f,f,f,f,t,f,f,2,English,USA,R,30000000,985,1.85,good
109,415,228,673,f,f,f,f,f,t,f,f,f,f,f,f,2,English,USA,PG-13,30000000,489,2.35,good
114,92,436,940,f,f,t,f,f,t,f,f,f,t,f,f,3,English,USA,PG-13,35000000,706,1.85,average
164,767,162,358,f,t,f,f,f,t,f,f,f,f,f,f,0,English,UK,PG,16000000,223,1.85,good
92,14,78,386,f,f,f,t,f,t,f,f,f,t,f,t,0,English,UK,R,15000000,99,1.85,good
122,151,11000,24000,f,f,f,f,f,t,f,f,f,f,f,t,2,English,USA,R,27500000,15000,2.35,good
42,718,535,766,f,f,f,t,f,t,f,f,f,f,t,t,2,English,USA,TV-14,41117876,638,16,good
110,120,664,12000,t,t,f,f,f,f,f,f,f,f,t,t,0,English,USA,PG,30000000,1000,2.35,good
116,144,477,1000,f,f,f,f,f,t,f,f,f,f,f,f,4,English,USA,PG-13,27000000,482,2.35,average
106,4000,591,19000,f,t,f,f,f,t,t,f,f,f,f,f,0,English,UK,PG,175000000,13000,1.85,good
